key_id,Player Name,player_id,position_code,position_name,team_code,team_id,team_name,tournament_id,tournament_name,Sum of shirt_number
2167,Hans Weber,P-32732,MF,midfielder,CHE,T-75,Switzerland,WC-1962,1962 FIFA Men's World Cup,13
2211,JÃ¼rgen Kurbjuhn,P-48317,DF,defender,DEU,T-86,West Germany,WC-1962,1962 FIFA Men's World Cup,13
2233,Slavko SvinjareviÄ‡,P-39332,DF,defender,YUG,T-87,Yugoslavia,WC-1962,1962 FIFA Men's World Cup,13
2255,Nelson LÃ³pez,P-49889,DF,defender,ARG,T-03,Argentina,WC-1966,1966 FIFA Men's World Cup,13
2277, DenÃ­lson,P-34746,MF,midfielder,BRA,T-09,Brazil,WC-1966,1966 FIFA Men's World Cup,13
2299,Dimitar Yakimov,P-22594,FW,forward,BGR,T-10,Bulgaria,WC-1966,1966 FIFA Men's World Cup,13
2321,Juan Olivares,P-61074,GK,goal keeper,CHL,T-13,Chile,WC-1966,1966 FIFA Men's World Cup,13
2343,Peter Bonetti,P-25979,GK,goal keeper,ENG,T-28,England,WC-1966,1966 FIFA Men's World Cup,13
2365,Philippe Gondet,P-93859,FW,forward,FRA,T-30,France,WC-1966,1966 FIFA Men's World Cup,13
2387,Imre Mathesz,P-55221,MF,midfielder,HUN,T-36,Hungary,WC-1966,1966 FIFA Men's World Cup,13
2409,Giovanni Lodetti,P-46187,MF,midfielder,ITA,T-41,Italy,WC-1966,1966 FIFA Men's World Cup,13
2431,JosÃ© Luis GonzÃ¡lez,P-13602,MF,midfielder,MEX,T-46,Mexico,WC-1966,1966 FIFA Men's World Cup,13
2453,Yoon-kyung Oh,P-40761,DF,defender,PRK,T-51,North Korea,WC-1966,1966 FIFA Men's World Cup,13
2475, EusÃ©bio,P-74747,FW,forward,PRT,T-58,Portugal,WC-1966,1966 FIFA Men's World Cup,13
2497,Alexey Korneyev,P-99442,DF,defender,SUN,T-72,Soviet Union,WC-1966,1966 FIFA Men's World Cup,13
2519,Miguel Reina,P-45285,GK,goal keeper,ESP,T-73,Spain,WC-1966,1966 FIFA Men's World Cup,13
2541,Fritz KÃ¼nzli,P-53124,FW,forward,CHE,T-75,Switzerland,WC-1966,1966 FIFA Men's World Cup,13
2563,Nelson DÃ­az,P-18360,DF,defender,URY,T-84,Uruguay,WC-1966,1966 FIFA Men's World Cup,13
2585,Heinz Hornig,P-05324,FW,forward,DEU,T-86,West Germany,WC-1966,1966 FIFA Men's World Cup,13
2607,Jacques Beurlet,P-47589,DF,defender,BEL,T-06,Belgium,WC-1970,1970 FIFA Men's World Cup,13
2629, Roberto,P-97113,FW,forward,BRA,T-09,Brazil,WC-1970,1970 FIFA Men's World Cup,13
2651,Stoyan Yordanov,P-18674,GK,goal keeper,BGR,T-10,Bulgaria,WC-1970,1970 FIFA Men's World Cup,13
2673,Anton FleÅ¡Ã¡r,P-21149,GK,goal keeper,CSK,T-21,Czechoslovakia,WC-1970,1970 FIFA Men's World Cup,13
2695,TomÃ¡s Pineda,P-04639,GK,goal keeper,SLV,T-27,El Salvador,WC-1970,1970 FIFA Men's World Cup,13
2717,Alex Stepney,P-43486,GK,goal keeper,ENG,T-28,England,WC-1970,1970 FIFA Men's World Cup,13
2739,Yechezekel Chazom,P-14437,FW,forward,ISR,T-40,Israel,WC-1970,1970 FIFA Men's World Cup,13
2761,Angelo Domenghini,P-67671,FW,forward,ITA,T-41,Italy,WC-1970,1970 FIFA Men's World Cup,13
2783,JosÃ© VantolrÃ¡,P-96177,DF,defender,MEX,T-46,Mexico,WC-1970,1970 FIFA Men's World Cup,13
2805,Jalili Fadili,P-75161,DF,defender,MAR,T-47,Morocco,WC-1970,1970 FIFA Men's World Cup,13
2824,Pedro GonzÃ¡lez,P-32760,MF,midfielder,PER,T-56,Peru,WC-1970,1970 FIFA Men's World Cup,13
2846,Augustin Deleanu,P-37721,DF,defender,ROU,T-61,Romania,WC-1970,1970 FIFA Men's World Cup,13
2868,Lev Yashin,P-09317,GK,goal keeper,SUN,T-72,Soviet Union,WC-1970,1970 FIFA Men's World Cup,13
2890,Claes Cronqvist,P-20172,MF,midfielder,SWE,T-74,Sweden,WC-1970,1970 FIFA Men's World Cup,13
2912,Rodolfo Sandoval,P-90366,DF,defender,URY,T-84,Uruguay,WC-1970,1970 FIFA Men's World Cup,13
2934,Gerd MÃ¼ller,P-72441,FW,forward,DEU,T-86,West Germany,WC-1970,1970 FIFA Men's World Cup,13
2956,Mario Kempes,P-35082,FW,forward,ARG,T-03,Argentina,WC-1974,1974 FIFA Men's World Cup,13
2978,Peter Ollerton,P-71410,MF,midfielder,AUS,T-04,Australia,WC-1974,1974 FIFA Men's World Cup,13
3000, Valdomiro,P-89117,FW,forward,BRA,T-09,Brazil,WC-1974,1974 FIFA Men's World Cup,13
3022,Mladen Vasilev,P-90799,DF,defender,BGR,T-10,Bulgaria,WC-1974,1974 FIFA Men's World Cup,13
3044,Rafael GonzÃ¡lez,P-04458,DF,defender,CHL,T-13,Chile,WC-1974,1974 FIFA Men's World Cup,13
3066,Reinhard Lauck,P-73521,MF,midfielder,DDR,T-24,East Germany,WC-1974,1974 FIFA Men's World Cup,13
3088,Serge Racine,P-11430,DF,defender,HTI,T-34,Haiti,WC-1974,1974 FIFA Men's World Cup,13
3110,Giuseppe Sabadini,P-31389,DF,defender,ITA,T-41,Italy,WC-1974,1974 FIFA Men's World Cup,13
3132,Johan Neeskens,P-16991,MF,midfielder,NLD,T-48,Netherlands,WC-1974,1974 FIFA Men's World Cup,13
3154,Henryk Kasperczak,P-97548,MF,midfielder,POL,T-57,Poland,WC-1974,1974 FIFA Men's World Cup,13
3176,Jim Stewart,P-62568,GK,goal keeper,SCO,T-64,Scotland,WC-1974,1974 FIFA Men's World Cup,13
3198,Roland Grip,P-82719,DF,defender,SWE,T-74,Sweden,WC-1974,1974 FIFA Men's World Cup,13
3220,Gustavo de Simone,P-62134,DF,defender,URY,T-84,Uruguay,WC-1974,1974 FIFA Men's World Cup,13
3242,Gerd MÃ¼ller,P-72441,FW,forward,DEU,T-86,West Germany,WC-1974,1974 FIFA Men's World Cup,13
3264,Miroslav PavloviÄ‡,P-62762,MF,midfielder,YUG,T-87,Yugoslavia,WC-1974,1974 FIFA Men's World Cup,13
3286,Ndaye Mulamba,P-88955,MF,midfielder,COD,T-88,Zaire,WC-1974,1974 FIFA Men's World Cup,13
3308,Ricardo La Volpe,P-66065,GK,goal keeper,ARG,T-03,Argentina,WC-1978,1978 FIFA Men's World Cup,13
3330,GÃ¼nther Happich,P-73149,MF,midfielder,AUT,T-05,Austria,WC-1978,1978 FIFA Men's World Cup,13
3352, Nelinho,P-48382,DF,defender,BRA,T-09,Brazil,WC-1978,1978 FIFA Men's World Cup,13
3374,Jean Petit,P-54760,MF,midfielder,FRA,T-30,France,WC-1978,1978 FIFA Men's World Cup,13
3396,KÃ¡roly CsapÃ³,P-17566,MF,midfielder,HUN,T-36,Hungary,WC-1978,1978 FIFA Men's World Cup,13
3418,Hamid Majd Teymouri,P-76892,FW,forward,IRN,T-38,Iran,WC-1978,1978 FIFA Men's World Cup,13
3440,Patrizio Sala,P-39505,MF,midfielder,ITA,T-41,Italy,WC-1978,1978 FIFA Men's World Cup,13
3462,Rigoberto Cisneros,P-67584,DF,defender,MEX,T-46,Mexico,WC-1978,1978 FIFA Men's World Cup,13
3484,Johan Neeskens,P-16991,MF,midfielder,NLD,T-48,Netherlands,WC-1978,1978 FIFA Men's World Cup,13
3506,Juan CÃ¡ceres,P-03944,GK,goal keeper,PER,T-56,Peru,WC-1978,1978 FIFA Men's World Cup,13
3528,Janusz Kupcewicz,P-15890,DF,defender,POL,T-57,Poland,WC-1978,1978 FIFA Men's World Cup,13
3550,Stuart Kennedy,P-53235,DF,defender,SCO,T-64,Scotland,WC-1978,1978 FIFA Men's World Cup,13
3572,Miguel Ãngel,P-23912,GK,goal keeper,ESP,T-73,Spain,WC-1978,1978 FIFA Men's World Cup,13
3594,Magnus Andersson,P-65696,DF,defender,SWE,T-74,Sweden,WC-1978,1978 FIFA Men's World Cup,13
3616,NÃ©jib Limam,P-32146,FW,forward,TUN,T-79,Tunisia,WC-1978,1978 FIFA Men's World Cup,13
3638,Harald Konopka,P-11877,DF,defender,DEU,T-86,West Germany,WC-1978,1978 FIFA Men's World Cup,13
3660,Hocine Yahi,P-70419,MF,midfielder,DZA,T-01,Algeria,WC-1982,1982 FIFA Men's World Cup,13
3682,Julio Olarticoechea,P-46907,DF,defender,ARG,T-03,Argentina,WC-1982,1982 FIFA Men's World Cup,13
3704,Max Hagmayr,P-96142,FW,forward,AUT,T-05,Austria,WC-1982,1982 FIFA Men's World Cup,13
3726,FranÃ§ois Van Der Elst,P-43941,FW,forward,BEL,T-06,Belgium,WC-1982,1982 FIFA Men's World Cup,13
3748, Edevaldo,P-71619,DF,defender,BRA,T-09,Brazil,WC-1982,1982 FIFA Men's World Cup,13
3770,Paul Bahoken,P-93565,FW,forward,CMR,T-11,Cameroon,WC-1982,1982 FIFA Men's World Cup,13
3792,Carlos Caszely,P-57208,FW,forward,CHL,T-13,Chile,WC-1982,1982 FIFA Men's World Cup,13
3814,Jan Berger,P-26352,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1982,1982 FIFA Men's World Cup,13
3836,JosÃ© MarÃ­a Rivas,P-48156,FW,forward,SLV,T-27,El Salvador,WC-1982,1982 FIFA Men's World Cup,13
3856,Joe Corrigan,P-34569,GK,goal keeper,ENG,T-28,England,WC-1982,1982 FIFA Men's World Cup,13
3878,Jean-FranÃ§ois Larios,P-14107,MF,midfielder,FRA,T-30,France,WC-1982,1982 FIFA Men's World Cup,13
3900,Prudencio Norales,P-88933,MF,midfielder,HND,T-35,Honduras,WC-1982,1982 FIFA Men's World Cup,13
3922,Tibor Rab,P-02094,DF,defender,HUN,T-36,Hungary,WC-1982,1982 FIFA Men's World Cup,13
3944,Gabriele Oriali,P-75736,MF,midfielder,ITA,T-41,Italy,WC-1982,1982 FIFA Men's World Cup,13
3966,Mubarak Marzouq,P-39423,DF,defender,KWT,T-45,Kuwait,WC-1982,1982 FIFA Men's World Cup,13
3988,Kenny Cresswell,P-53388,MF,midfielder,NZL,T-49,New Zealand,WC-1982,1982 FIFA Men's World Cup,13
4010,Sammy Nelson,P-65462,DF,defender,NIR,T-52,Northern Ireland,WC-1982,1982 FIFA Men's World Cup,13
4032,Oscar Arizaga,P-39268,MF,midfielder,PER,T-56,Peru,WC-1982,1982 FIFA Men's World Cup,13
4054,Andrzej Buncol,P-40684,MF,midfielder,POL,T-57,Poland,WC-1982,1982 FIFA Men's World Cup,13
4076,Alex McLeish,P-53843,DF,defender,SCO,T-64,Scotland,WC-1982,1982 FIFA Men's World Cup,13
4098,Vitaly Daraselia,P-05530,MF,midfielder,SUN,T-72,Soviet Union,WC-1982,1982 FIFA Men's World Cup,13
4120,Manuel JimÃ©nez,P-14310,DF,defender,ESP,T-73,Spain,WC-1982,1982 FIFA Men's World Cup,13
4142,Uwe Reinders,P-40743,FW,forward,DEU,T-86,West Germany,WC-1982,1982 FIFA Men's World Cup,13
4164,Safet SuÅ¡iÄ‡,P-74361,FW,forward,YUG,T-87,Yugoslavia,WC-1982,1982 FIFA Men's World Cup,13
4186,Rachid Harkouk,P-85018,FW,forward,DZA,T-01,Algeria,WC-1986,1986 FIFA Men's World Cup,13
4208,Oscar GarrÃ©,P-69165,DF,defender,ARG,T-03,Argentina,WC-1986,1986 FIFA Men's World Cup,13
4230,Georges GrÃ¼n,P-99499,DF,defender,BEL,T-06,Belgium,WC-1986,1986 FIFA Men's World Cup,13
4252, Josimar,P-79755,DF,defender,BRA,T-09,Brazil,WC-1986,1986 FIFA Men's World Cup,13
4274,Aleksandar Markov,P-62546,DF,defender,BGR,T-10,Bulgaria,WC-1986,1986 FIFA Men's World Cup,13
4296,George Pakos,P-21914,FW,forward,CAN,T-12,Canada,WC-1986,1986 FIFA Men's World Cup,13
4318,Per Frimann,P-48513,MF,midfielder,DNK,T-22,Denmark,WC-1986,1986 FIFA Men's World Cup,13
4340,Chris Woods,P-81883,GK,goal keeper,ENG,T-28,England,WC-1986,1986 FIFA Men's World Cup,13
4362,Bernard Genghini,P-05511,MF,midfielder,FRA,T-30,France,WC-1986,1986 FIFA Men's World Cup,13
4384,LÃ¡szlÃ³ Disztl,P-56500,DF,defender,HUN,T-36,Hungary,WC-1986,1986 FIFA Men's World Cup,13
4406,Karim Allawi,P-56076,DF,defender,IRQ,T-39,Iraq,WC-1986,1986 FIFA Men's World Cup,13
4428,Fernando De Napoli,P-32608,MF,midfielder,ITA,T-41,Italy,WC-1986,1986 FIFA Men's World Cup,13
4450,Javier Aguirre,P-59792,MF,midfielder,MEX,T-46,Mexico,WC-1986,1986 FIFA Men's World Cup,13
4472,Abdelfettah Rhiati,P-32719,FW,forward,MAR,T-47,Morocco,WC-1986,1986 FIFA Men's World Cup,13
4494,Philip Hughes,P-92698,GK,goal keeper,NIR,T-52,Northern Ireland,WC-1986,1986 FIFA Men's World Cup,13
4516,Virginio CÃ¡ceres,P-84056,DF,defender,PRY,T-55,Paraguay,WC-1986,1986 FIFA Men's World Cup,13
4538,Ryszard Komornicki,P-71979,MF,midfielder,POL,T-57,Poland,WC-1986,1986 FIFA Men's World Cup,13
4560,AntÃ³nio Morato,P-94216,DF,defender,PRT,T-58,Portugal,WC-1986,1986 FIFA Men's World Cup,13
4582,Steve Nicol,P-36038,DF,defender,SCO,T-64,Scotland,WC-1986,1986 FIFA Men's World Cup,13
4604,Soo-jin Noh,P-66410,MF,midfielder,KOR,T-71,South Korea,WC-1986,1986 FIFA Men's World Cup,13
4626,Gennadiy Litovchenko,P-48718,MF,midfielder,SUN,T-72,Soviet Union,WC-1986,1986 FIFA Men's World Cup,13
4648, Urruti,P-44005,GK,goal keeper,ESP,T-73,Spain,WC-1986,1986 FIFA Men's World Cup,13
4670,CÃ©sar Vega,P-77490,DF,defender,URY,T-84,Uruguay,WC-1986,1986 FIFA Men's World Cup,13
4692,Karl AllgÃ¶wer,P-65532,MF,midfielder,DEU,T-86,West Germany,WC-1986,1986 FIFA Men's World Cup,13
4714,NÃ©stor Lorenzo,P-23349,DF,defender,ARG,T-03,Argentina,WC-1990,1990 FIFA Men's World Cup,13
4736,Andreas Ogris,P-07284,FW,forward,AUT,T-05,Austria,WC-1990,1990 FIFA Men's World Cup,13
4758,Georges GrÃ¼n,P-99499,DF,defender,BEL,T-06,Belgium,WC-1990,1990 FIFA Men's World Cup,13
4780,Carlos Mozer,P-62375,DF,defender,BRA,T-09,Brazil,WC-1990,1990 FIFA Men's World Cup,13
4802,Jean-Claude Pagal,P-81131,DF,defender,CMR,T-11,Cameroon,WC-1990,1990 FIFA Men's World Cup,13
4824,Carlos Hoyos,P-41062,DF,defender,COL,T-16,Colombia,WC-1990,1990 FIFA Men's World Cup,13
4846,Miguel Davis,P-64783,MF,midfielder,CRI,T-17,Costa Rica,WC-1990,1990 FIFA Men's World Cup,13
4868,JiÅ™Ã­ NÄ›mec,P-82871,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1990,1990 FIFA Men's World Cup,13
4890,Ahmed Ramzy,P-53055,DF,defender,EGY,T-26,Egypt,WC-1990,1990 FIFA Men's World Cup,13
4912,Chris Woods,P-81883,GK,goal keeper,ENG,T-28,England,WC-1990,1990 FIFA Men's World Cup,13
4934,Giuseppe Giannini,P-75545,MF,midfielder,ITA,T-41,Italy,WC-1990,1990 FIFA Men's World Cup,13
4956,Graeme Rutjes,P-88192,DF,defender,NLD,T-48,Netherlands,WC-1990,1990 FIFA Men's World Cup,13
4978,Andy Townsend,P-28854,MF,midfielder,IRL,T-60,Republic of Ireland,WC-1990,1990 FIFA Men's World Cup,13
5000,Adrian Popescu,P-25437,DF,defender,ROU,T-61,Romania,WC-1990,1990 FIFA Men's World Cup,13
5022,Gordon Durie,P-39265,FW,forward,SCO,T-64,Scotland,WC-1990,1990 FIFA Men's World Cup,13
5044,Jong-soo Chung,P-65387,DF,defender,KOR,T-71,South Korea,WC-1990,1990 FIFA Men's World Cup,13
5066,Akhrik Tsveiba,P-15788,DF,defender,SUN,T-72,Soviet Union,WC-1990,1990 FIFA Men's World Cup,13
5088,Juan Carlos Ablanedo,P-98382,GK,goal keeper,ESP,T-73,Spain,WC-1990,1990 FIFA Men's World Cup,13
5110,Anders Limpar,P-59805,MF,midfielder,SWE,T-74,Sweden,WC-1990,1990 FIFA Men's World Cup,13
5132,Hassan Mohamed,P-96771,MF,midfielder,ARE,T-82,United Arab Emirates,WC-1990,1990 FIFA Men's World Cup,13
5154,Eric Eichmann,P-72794,FW,forward,USA,T-83,United States,WC-1990,1990 FIFA Men's World Cup,13
5176,Daniel Revelez,P-70218,DF,defender,URY,T-84,Uruguay,WC-1990,1990 FIFA Men's World Cup,13
5198,Karl-Heinz Riedle,P-43380,FW,forward,DEU,T-86,West Germany,WC-1990,1990 FIFA Men's World Cup,13
5220,SreÄko Katanec,P-54317,MF,midfielder,YUG,T-87,Yugoslavia,WC-1990,1990 FIFA Men's World Cup,13
5242,MÃ¡rcia Taffarel,P-74741,MF,midfielder,BRA,T-09,Brazil,WC-1991,1991 FIFA Women's World Cup,13
5260,Lijie Niu,P-27968,FW,forward,CHN,T-14,China,WC-1991,1991 FIFA Women's World Cup,13
5278,Chao-chun Lin,P-01739,FW,forward,TWN,T-15,Chinese Taipei,WC-1991,1991 FIFA Women's World Cup,13
5296,Annette Thychosen,P-88749,FW,forward,DNK,T-22,Denmark,WC-1991,1991 FIFA Women's World Cup,13
5314,Roswitha Bindl,P-10018,MF,midfielder,DEU,T-31,Germany,WC-1991,1991 FIFA Women's World Cup,13
5332,Emma Iozzelli,P-40727,DF,defender,ITA,T-41,Italy,WC-1991,1991 FIFA Women's World Cup,13
5350,Kyoko Kuroda,P-13746,DF,defender,JPN,T-44,Japan,WC-1991,1991 FIFA Women's World Cup,13
5368,Kim Nye,P-35084,DF,defender,NZL,T-49,New Zealand,WC-1991,1991 FIFA Women's World Cup,13
5386,Nkiru Okosieme,P-68759,MF,midfielder,NGA,T-50,Nigeria,WC-1991,1991 FIFA Women's World Cup,13
5404,Liv StrÃ¦det,P-58483,MF,midfielder,NOR,T-53,Norway,WC-1991,1991 FIFA Women's World Cup,13
5422,Marie Ewrelius,P-42701,DF,defender,SWE,T-74,Sweden,WC-1991,1991 FIFA Women's World Cup,13
5440,Kristine Lilly,P-25850,MF,midfielder,USA,T-83,United States,WC-1991,1991 FIFA Women's World Cup,13
5458,Fernando CÃ¡ceres,P-41616,DF,defender,ARG,T-03,Argentina,WC-1994,1994 FIFA Men's World Cup,13
5480,Georges GrÃ¼n,P-99499,DF,defender,BEL,T-06,Belgium,WC-1994,1994 FIFA Men's World Cup,13
5502,Modesto Soruco,P-70512,DF,defender,BOL,T-07,Bolivia,WC-1994,1994 FIFA Men's World Cup,13
5524, Aldair,P-56505,DF,defender,BRA,T-09,Brazil,WC-1994,1994 FIFA Men's World Cup,13
5546,Ivaylo Yordanov,P-99271,MF,midfielder,BGR,T-10,Bulgaria,WC-1994,1994 FIFA Men's World Cup,13
5568,Raymond Kalla,P-07520,DF,defender,CMR,T-11,Cameroon,WC-1994,1994 FIFA Men's World Cup,13
5590,NÃ©stor Ortiz,P-41894,DF,defender,COL,T-16,Colombia,WC-1994,1994 FIFA Men's World Cup,13
5612,Rudi VÃ¶ller,P-04572,FW,forward,DEU,T-31,Germany,WC-1994,1994 FIFA Men's World Cup,13
5634,Vaios Karagiannis,P-35810,DF,defender,GRC,T-33,Greece,WC-1994,1994 FIFA Men's World Cup,13
5656,Dino Baggio,P-52474,MF,midfielder,ITA,T-41,Italy,WC-1994,1994 FIFA Men's World Cup,13
5678,Juan Carlos ChÃ¡vez,P-70776,MF,midfielder,MEX,T-46,Mexico,WC-1994,1994 FIFA Men's World Cup,13
5700,Ahmed Bahja,P-61219,FW,forward,MAR,T-47,Morocco,WC-1994,1994 FIFA Men's World Cup,13
5722,Edwin van der Sar,P-26572,GK,goal keeper,NLD,T-48,Netherlands,WC-1994,1994 FIFA Men's World Cup,13
5744,Emeka Ezeugo,P-26103,DF,defender,NGA,T-50,Nigeria,WC-1994,1994 FIFA Men's World Cup,13
5766,Ola By Rise,P-48304,GK,goal keeper,NOR,T-53,Norway,WC-1994,1994 FIFA Men's World Cup,13
5788,Alan Kernaghan,P-20706,DF,defender,IRL,T-60,Republic of Ireland,WC-1994,1994 FIFA Men's World Cup,13
5810,Tibor Selymes,P-79864,DF,defender,ROU,T-61,Romania,WC-1994,1994 FIFA Men's World Cup,13
5832,Aleksandr Borodyuk,P-99207,MF,midfielder,RUS,T-62,Russia,WC-1994,1994 FIFA Men's World Cup,13
5854,Mohamed Abd Al-Jawad,P-29132,DF,defender,SAU,T-63,Saudi Arabia,WC-1994,1994 FIFA Men's World Cup,13
5876,Ik-soo An,P-35590,DF,defender,KOR,T-71,South Korea,WC-1994,1994 FIFA Men's World Cup,13
5898,Santiago CaÃ±izares,P-16059,GK,goal keeper,ESP,T-73,Spain,WC-1994,1994 FIFA Men's World Cup,13
5920,Mikael Nilsson,P-34801,DF,defender,SWE,T-74,Sweden,WC-1994,1994 FIFA Men's World Cup,13
5942,AndrÃ© Egli,P-12283,DF,defender,CHE,T-75,Switzerland,WC-1994,1994 FIFA Men's World Cup,13
5964,Cobi Jones,P-49258,MF,midfielder,USA,T-83,United States,WC-1994,1994 FIFA Men's World Cup,13
5986,Traci Bartlett,P-01955,DF,defender,AUS,T-04,Australia,WC-1995,1995 FIFA Women's World Cup,13
6006, NenÃª,P-09127,DF,defender,BRA,T-09,Brazil,WC-1995,1995 FIFA Women's World Cup,13
6026,Angela Kelly,P-57996,MF,midfielder,CAN,T-12,Canada,WC-1995,1995 FIFA Women's World Cup,13
6046,Lijie Niu,P-27968,DF,defender,CHN,T-14,China,WC-1995,1995 FIFA Women's World Cup,13
6066,Christina Hansen,P-89851,FW,forward,DNK,T-22,Denmark,WC-1995,1995 FIFA Women's World Cup,13
6086,Lesley Higgs,P-33331,GK,goal keeper,ENG,T-28,England,WC-1995,1995 FIFA Women's World Cup,13
6106,Melanie Hoffmann,P-61679,FW,forward,DEU,T-31,Germany,WC-1995,1995 FIFA Women's World Cup,13
6126,Kaori Nagamine,P-77882,MF,midfielder,JPN,T-44,Japan,WC-1995,1995 FIFA Women's World Cup,13
6146,Nkiru Okosieme,P-68759,MF,midfielder,NGA,T-50,Nigeria,WC-1995,1995 FIFA Women's World Cup,13
6166,Merete Myklebust,P-33146,DF,defender,NOR,T-53,Norway,WC-1995,1995 FIFA Women's World Cup,13
6186,Annika Nessvold,P-82426,DF,defender,SWE,T-74,Sweden,WC-1995,1995 FIFA Women's World Cup,13
6206,Kristine Lilly,P-25850,MF,midfielder,USA,T-83,United States,WC-1995,1995 FIFA Women's World Cup,13
6226,Pablo Paz,P-43717,DF,defender,ARG,T-03,Argentina,WC-1998,1998 FIFA Men's World Cup,13
6248,Harald Cerny,P-99116,MF,midfielder,AUT,T-05,Austria,WC-1998,1998 FIFA Men's World Cup,13
6270,Dany Verlinden,P-54160,GK,goal keeper,BEL,T-06,Belgium,WC-1998,1998 FIFA Men's World Cup,13
6292, ZÃ© Carlos,P-63053,DF,defender,BRA,T-09,Brazil,WC-1998,1998 FIFA Men's World Cup,13
6314,Gosho Ginchev,P-11736,DF,defender,BGR,T-10,Bulgaria,WC-1998,1998 FIFA Men's World Cup,13
6336,Patrice Abanda,P-35138,DF,defender,CMR,T-11,Cameroon,WC-1998,1998 FIFA Men's World Cup,13
6358,Manuel Neira,P-15650,FW,forward,CHL,T-13,Chile,WC-1998,1998 FIFA Men's World Cup,13
6380,WÃ­lmer Cabrera,P-13552,DF,defender,COL,T-16,Colombia,WC-1998,1998 FIFA Men's World Cup,13
6402,Mario StaniÄ‡,P-75377,MF,midfielder,HRV,T-18,Croatia,WC-1998,1998 FIFA Men's World Cup,13
6424,Jacob Laursen,P-01514,DF,defender,DNK,T-22,Denmark,WC-1998,1998 FIFA Men's World Cup,13
6446,Nigel Martyn,P-93674,GK,goal keeper,ENG,T-28,England,WC-1998,1998 FIFA Men's World Cup,13
6468,Bernard DiomÃ¨de,P-54985,MF,midfielder,FRA,T-30,France,WC-1998,1998 FIFA Men's World Cup,13
6490,Jens Jeremies,P-65108,MF,midfielder,DEU,T-31,Germany,WC-1998,1998 FIFA Men's World Cup,13
6512,Ali Latifi,P-54946,FW,forward,IRN,T-38,Iran,WC-1998,1998 FIFA Men's World Cup,13
6534,Sandro Cois,P-98757,MF,midfielder,ITA,T-41,Italy,WC-1998,1998 FIFA Men's World Cup,13
6556,Aaron Lawrence,P-98909,GK,goal keeper,JAM,T-43,Jamaica,WC-1998,1998 FIFA Men's World Cup,13
6578,Toshihiro Hattori,P-64961,MF,midfielder,JPN,T-44,Japan,WC-1998,1998 FIFA Men's World Cup,13
6600,PÃ¡vel Pardo,P-34636,MF,midfielder,MEX,T-46,Mexico,WC-1998,1998 FIFA Men's World Cup,13
6622,Rachid Neqrouz,P-36579,DF,defender,MAR,T-47,Morocco,WC-1998,1998 FIFA Men's World Cup,13
6644,AndrÃ© Ooijer,P-96131,DF,defender,NLD,T-48,Netherlands,WC-1998,1998 FIFA Men's World Cup,13
6666,Tijani Babangida,P-02360,MF,midfielder,NGA,T-50,Nigeria,WC-1998,1998 FIFA Men's World Cup,13
6688,Espen Baardsen,P-31312,GK,goal keeper,NOR,T-53,Norway,WC-1998,1998 FIFA Men's World Cup,13
6710,Carlos Paredes,P-42797,MF,midfielder,PRY,T-55,Paraguay,WC-1998,1998 FIFA Men's World Cup,13
6732,Liviu Ciobotariu,P-16780,DF,defender,ROU,T-61,Romania,WC-1998,1998 FIFA Men's World Cup,13
6754,Hussein Abdulghani,P-73110,DF,defender,SAU,T-63,Saudi Arabia,WC-1998,1998 FIFA Men's World Cup,13
6776,Simon Donnelly,P-25813,FW,forward,SCO,T-64,Scotland,WC-1998,1998 FIFA Men's World Cup,13
6798,Delron Buckley,P-37844,FW,forward,ZAF,T-70,South Africa,WC-1998,1998 FIFA Men's World Cup,13
6821,Tae-young Kim,P-96267,DF,defender,KOR,T-71,South Korea,WC-1998,1998 FIFA Men's World Cup,13
6843,Santiago CaÃ±izares,P-16059,GK,goal keeper,ESP,T-73,Spain,WC-1998,1998 FIFA Men's World Cup,13
6865,Riadh Bouazizi,P-89154,MF,midfielder,TUN,T-79,Tunisia,WC-1998,1998 FIFA Men's World Cup,13
6887,Cobi Jones,P-49258,MF,midfielder,USA,T-83,United States,WC-1998,1998 FIFA Men's World Cup,13
6909,Slobodan KomljenoviÄ‡,P-43392,DF,defender,YUG,T-87,Yugoslavia,WC-1998,1998 FIFA Men's World Cup,13
6931,Alicia Ferguson,P-56574,FW,forward,AUS,T-04,Australia,WC-1999,1999 FIFA Women's World Cup,13
6951, Fanta,P-89759,DF,defender,BRA,T-09,Brazil,WC-1999,1999 FIFA Women's World Cup,13
6971,Amy Walsh,P-70567,MF,midfielder,CAN,T-12,Canada,WC-1999,1999 FIFA Women's World Cup,13
6991,Ying Liu,P-48897,MF,midfielder,CHN,T-14,China,WC-1999,1999 FIFA Women's World Cup,13
7011,Ulla Knudsen,P-37513,DF,defender,DNK,T-22,Denmark,WC-1999,1999 FIFA Women's World Cup,13
7031,Sandra Minnert,P-53205,DF,defender,DEU,T-31,Germany,WC-1999,1999 FIFA Women's World Cup,13
7051,Lydia Ankrah,P-12997,DF,defender,GHA,T-32,Ghana,WC-1999,1999 FIFA Women's World Cup,13
7071,Anna DuÃ²,P-30583,DF,defender,ITA,T-41,Italy,WC-1999,1999 FIFA Women's World Cup,13
